employerId,Yr_Month,Num_of_Employees,Num_of_Jobs,avgPay,Pay_Group,location,buildingId,HiredRate
1746,2023-05,4,5,17.2233364,$16-35(Mid),POINT (-3973.0979051297536 5154.380353332814),912,80
1747,2022-03,7,4,11.365352835,<=$15 (Low),POINT (-3697.997083892924 5406.876829329331),37,175
1747,2022-04,1,4,11.365352835,<=$15 (Low),POINT (-3697.997083892924 5406.876829329331),37,25
1747,2022-05,1,4,11.365352835,<=$15 (Low),POINT (-3697.997083892924 5406.876829329331),37,25
1747,2022-06,1,4,11.365352835,<=$15 (Low),POINT (-3697.997083892924 5406.876829329331),37,25
1747,2022-07,1,4,11.365352835,<=$15 (Low),POINT (-3697.997083892924 5406.876829329331),37,25
1747,2022-08,1,4,11.365352835,<=$15 (Low),POINT (-3697.997083892924 5406.876829329331),37,25
1747,2022-09,1,4,11.365352835,<=$15 (Low),POINT (-3697.997083892924 5406.876829329331),37,25
1747,2022-10,1,4,11.365352835,<=$15 (Low),POINT (-3697.997083892924 5406.876829329331),37,25
1747,2022-11,1,4,11.365352835,<=$15 (Low),POINT (-3697.997083892924 5406.876829329331),37,25
1747,2022-12,1,4,11.365352835,<=$15 (Low),POINT (-3697.997083892924 5406.876829329331),37,25
1747,2023-01,1,4,11.365352835,<=$15 (Low),POINT (-3697.997083892924 5406.876829329331),37,25
1747,2023-02,1,4,11.365352835,<=$15 (Low),POINT (-3697.997083892924 5406.876829329331),37,25
1747,2023-03,1,4,11.365352835,<=$15 (Low),POINT (-3697.997083892924 5406.876829329331),37,25
1747,2023-04,1,4,11.365352835,<=$15 (Low),POINT (-3697.997083892924 5406.876829329331),37,25
1747,2023-05,1,4,11.365352835,<=$15 (Low),POINT (-3697.997083892924 5406.876829329331),37,25
1748,2022-03,8,9,14.42216913,<=$15 (Low),POINT (-3098.599452999811 6628.6729119697975),160,89
1748,2022-04,5,9,14.42216913,<=$15 (Low),POINT (-3098.599452999811 6628.6729119697975),160,56
1748,2022-05,5,9,14.42216913,<=$15 (Low),POINT (-3098.599452999811 6628.6729119697975),160,56
1748,2022-06,5,9,14.42216913,<=$15 (Low),POINT (-3098.599452999811 6628.6729119697975),160,56
1748,2022-07,5,9,14.42216913,<=$15 (Low),POINT (-3098.599452999811 6628.6729119697975),160,56
1748,2022-08,5,9,14.42216913,<=$15 (Low),POINT (-3098.599452999811 6628.6729119697975),160,56
1748,2022-09,5,9,14.42216913,<=$15 (Low),POINT (-3098.599452999811 6628.6729119697975),160,56
1748,2022-10,5,9,14.42216913,<=$15 (Low),POINT (-3098.599452999811 6628.6729119697975),160,56
1748,2022-11,5,9,14.42216913,<=$15 (Low),POINT (-3098.599452999811 6628.6729119697975),160,56
1748,2022-12,5,9,14.42216913,<=$15 (Low),POINT (-3098.599452999811 6628.6729119697975),160,56
1748,2023-01,5,9,14.42216913,<=$15 (Low),POINT (-3098.599452999811 6628.6729119697975),160,56
1748,2023-02,5,9,14.42216913,<=$15 (Low),POINT (-3098.599452999811 6628.6729119697975),160,56
1748,2023-03,5,9,14.42216913,<=$15 (Low),POINT (-3098.599452999811 6628.6729119697975),160,56
1748,2023-04,5,9,14.42216913,<=$15 (Low),POINT (-3098.599452999811 6628.6729119697975),160,56
1748,2023-05,5,9,14.42216913,<=$15 (Low),POINT (-3098.599452999811 6628.6729119697975),160,56
1749,2022-03,6,8,14.84054859,<=$15 (Low),POINT (-3221.2402871851464 6153.955275915399),932,75
1749,2022-04,6,8,14.84054859,<=$15 (Low),POINT (-3221.2402871851464 6153.955275915399),932,75
1749,2022-05,6,8,14.84054859,<=$15 (Low),POINT (-3221.2402871851464 6153.955275915399),932,75
1749,2022-06,6,8,14.84054859,<=$15 (Low),POINT (-3221.2402871851464 6153.955275915399),932,75
1749,2022-07,6,8,14.84054859,<=$15 (Low),POINT (-3221.2402871851464 6153.955275915399),932,75
1749,2022-08,6,8,14.84054859,<=$15 (Low),POINT (-3221.2402871851464 6153.955275915399),932,75
1749,2022-09,6,8,14.84054859,<=$15 (Low),POINT (-3221.2402871851464 6153.955275915399),932,75
1749,2022-10,6,8,14.84054859,<=$15 (Low),POINT (-3221.2402871851464 6153.955275915399),932,75
1749,2022-11,6,8,14.84054859,<=$15 (Low),POINT (-3221.2402871851464 6153.955275915399),932,75
1749,2022-12,6,8,14.84054859,<=$15 (Low),POINT (-3221.2402871851464 6153.955275915399),932,75
1749,2023-01,6,8,14.84054859,<=$15 (Low),POINT (-3221.2402871851464 6153.955275915399),932,75
1749,2023-02,6,8,14.84054859,<=$15 (Low),POINT (-3221.2402871851464 6153.955275915399),932,75
1749,2023-03,6,8,14.84054859,<=$15 (Low),POINT (-3221.2402871851464 6153.955275915399),932,75
1749,2023-04,6,8,14.84054859,<=$15 (Low),POINT (-3221.2402871851464 6153.955275915399),932,75
1749,2023-05,6,8,14.84054859,<=$15 (Low),POINT (-3221.2402871851464 6153.955275915399),932,75
1750,2022-03,2,2,16.276646980000002,$16-35(Mid),POINT (-3285.6340071544328 6326.229707307784),686,100
1750,2022-04,2,2,16.276646980000002,$16-35(Mid),POINT (-3285.6340071544328 6326.229707307784),686,100
1750,2022-05,2,2,16.276646980000002,$16-35(Mid),POINT (-3285.6340071544328 6326.229707307784),686,100
1750,2022-06,2,2,16.276646980000002,$16-35(Mid),POINT (-3285.6340071544328 6326.229707307784),686,100
1750,2022-07,2,2,16.276646980000002,$16-35(Mid),POINT (-3285.6340071544328 6326.229707307784),686,100
1750,2022-08,2,2,16.276646980000002,$16-35(Mid),POINT (-3285.6340071544328 6326.229707307784),686,100
1750,2022-09,2,2,16.276646980000002,$16-35(Mid),POINT (-3285.6340071544328 6326.229707307784),686,100
1750,2022-10,2,2,16.276646980000002,$16-35(Mid),POINT (-3285.6340071544328 6326.229707307784),686,100
1750,2022-11,2,2,16.276646980000002,$16-35(Mid),POINT (-3285.6340071544328 6326.229707307784),686,100
1750,2022-12,2,2,16.276646980000002,$16-35(Mid),POINT (-3285.6340071544328 6326.229707307784),686,100
1750,2023-01,2,2,16.276646980000002,$16-35(Mid),POINT (-3285.6340071544328 6326.229707307784),686,100
1750,2023-02,2,2,16.276646980000002,$16-35(Mid),POINT (-3285.6340071544328 6326.229707307784),686,100
1750,2023-03,2,2,16.276646980000002,$16-35(Mid),POINT (-3285.6340071544328 6326.229707307784),686,100
1750,2023-04,2,2,16.276646980000002,$16-35(Mid),POINT (-3285.6340071544328 6326.229707307784),686,100
1750,2023-05,2,2,16.276646980000002,$16-35(Mid),POINT (-3285.6340071544328 6326.229707307784),686,100
1751,2022-03,1,3,10,<=$15 (Low),POINT (-4515.907604161345 4631.612406745221),604,33
1751,2022-04,1,3,10,<=$15 (Low),POINT (-4515.907604161345 4631.612406745221),604,33
1751,2022-05,1,3,10,<=$15 (Low),POINT (-4515.907604161345 4631.612406745221),604,33
1751,2022-06,1,3,10,<=$15 (Low),POINT (-4515.907604161345 4631.612406745221),604,33
1751,2022-07,1,3,10,<=$15 (Low),POINT (-4515.907604161345 4631.612406745221),604,33
1751,2022-08,1,3,10,<=$15 (Low),POINT (-4515.907604161345 4631.612406745221),604,33
1751,2022-09,1,3,10,<=$15 (Low),POINT (-4515.907604161345 4631.612406745221),604,33
1751,2022-10,1,3,10,<=$15 (Low),POINT (-4515.907604161345 4631.612406745221),604,33
1751,2022-11,1,3,10,<=$15 (Low),POINT (-4515.907604161345 4631.612406745221),604,33
1751,2022-12,1,3,10,<=$15 (Low),POINT (-4515.907604161345 4631.612406745221),604,33
1751,2023-01,1,3,10,<=$15 (Low),POINT (-4515.907604161345 4631.612406745221),604,33
1751,2023-02,1,3,10,<=$15 (Low),POINT (-4515.907604161345 4631.612406745221),604,33
1751,2023-03,1,3,10,<=$15 (Low),POINT (-4515.907604161345 4631.612406745221),604,33
1751,2023-04,1,3,10,<=$15 (Low),POINT (-4515.907604161345 4631.612406745221),604,33
1751,2023-05,1,3,10,<=$15 (Low),POINT (-4515.907604161345 4631.612406745221),604,33
1752,2022-03,2,2,31.96729672,$16-35(Mid),POINT (-3845.045732847575 5576.738358433912),695,100
1752,2022-04,2,2,31.96729672,$16-35(Mid),POINT (-3845.045732847575 5576.738358433912),695,100
1752,2022-05,2,2,31.96729672,$16-35(Mid),POINT (-3845.045732847575 5576.738358433912),695,100
1752,2022-06,2,2,31.96729672,$16-35(Mid),POINT (-3845.045732847575 5576.738358433912),695,100
1752,2022-07,2,2,31.96729672,$16-35(Mid),POINT (-3845.045732847575 5576.738358433912),695,100
1752,2022-08,2,2,31.96729672,$16-35(Mid),POINT (-3845.045732847575 5576.738358433912),695,100
1752,2022-09,2,2,31.96729672,$16-35(Mid),POINT (-3845.045732847575 5576.738358433912),695,100
1752,2022-10,2,2,31.96729672,$16-35(Mid),POINT (-3845.045732847575 5576.738358433912),695,100
1752,2022-11,2,2,31.96729672,$16-35(Mid),POINT (-3845.045732847575 5576.738358433912),695,100
1752,2022-12,2,2,31.96729672,$16-35(Mid),POINT (-3845.045732847575 5576.738358433912),695,100
1752,2023-01,2,2,31.96729672,$16-35(Mid),POINT (-3845.045732847575 5576.738358433912),695,100
1752,2023-02,2,2,31.96729672,$16-35(Mid),POINT (-3845.045732847575 5576.738358433912),695,100
1752,2023-03,2,2,31.96729672,$16-35(Mid),POINT (-3845.045732847575 5576.738358433912),695,100
1752,2023-04,2,2,31.96729672,$16-35(Mid),POINT (-3845.045732847575 5576.738358433912),695,100
1752,2023-05,2,2,31.96729672,$16-35(Mid),POINT (-3845.045732847575 5576.738358433912),695,100
1753,2022-03,1,2,24.16656207,$16-35(Mid),POINT (-3472.3085856843627 6781.220179840805),807,50
1753,2022-04,1,2,24.16656207,$16-35(Mid),POINT (-3472.3085856843627 6781.220179840805),807,50
1753,2022-05,1,2,24.16656207,$16-35(Mid),POINT (-3472.3085856843627 6781.220179840805),807,50
1753,2022-06,1,2,24.16656207,$16-35(Mid),POINT (-3472.3085856843627 6781.220179840805),807,50
1753,2022-07,1,2,24.16656207,$16-35(Mid),POINT (-3472.3085856843627 6781.220179840805),807,50
1753,2022-08,1,2,24.16656207,$16-35(Mid),POINT (-3472.3085856843627 6781.220179840805),807,50
1753,2022-09,1,2,24.16656207,$16-35(Mid),POINT (-3472.3085856843627 6781.220179840805),807,50
1753,2022-10,1,2,24.16656207,$16-35(Mid),POINT (-3472.3085856843627 6781.220179840805),807,50
1753,2022-11,1,2,24.16656207,$16-35(Mid),POINT (-3472.3085856843627 6781.220179840805),807,50
1753,2022-12,1,2,24.16656207,$16-35(Mid),POINT (-3472.3085856843627 6781.220179840805),807,50
1753,2023-01,1,2,24.16656207,$16-35(Mid),POINT (-3472.3085856843627 6781.220179840805),807,50
1753,2023-02,1,2,24.16656207,$16-35(Mid),POINT (-3472.3085856843627 6781.220179840805),807,50
1753,2023-03,1,2,24.16656207,$16-35(Mid),POINT (-3472.3085856843627 6781.220179840805),807,50
1753,2023-04,1,2,24.16656207,$16-35(Mid),POINT (-3472.3085856843627 6781.220179840805),807,50
1753,2023-05,1,2,24.16656207,$16-35(Mid),POINT (-3472.3085856843627 6781.220179840805),807,50
1754,2022-03,4,2,10.68287553,<=$15 (Low),POINT (-3455.755866902949 6846.648090702398),261,200
1754,2022-04,1,2,10.68287553,<=$15 (Low),POINT (-3455.755866902949 6846.648090702398),261,50
1754,2022-05,1,2,10.68287553,<=$15 (Low),POINT (-3455.755866902949 6846.648090702398),261,50
1754,2022-06,1,2,10.68287553,<=$15 (Low),POINT (-3455.755866902949 6846.648090702398),261,50
1754,2022-07,1,2,10.68287553,<=$15 (Low),POINT (-3455.755866902949 6846.648090702398),261,50
1754,2022-08,1,2,10.68287553,<=$15 (Low),POINT (-3455.755866902949 6846.648090702398),261,50
1754,2022-09,1,2,10.68287553,<=$15 (Low),POINT (-3455.755866902949 6846.648090702398),261,50
1754,2022-10,1,2,10.68287553,<=$15 (Low),POINT (-3455.755866902949 6846.648090702398),261,50
1754,2022-11,1,2,10.68287553,<=$15 (Low),POINT (-3455.755866902949 6846.648090702398),261,50
1754,2022-12,1,2,10.68287553,<=$15 (Low),POINT (-3455.755866902949 6846.648090702398),261,50
1754,2023-01,1,2,10.68287553,<=$15 (Low),POINT (-3455.755866902949 6846.648090702398),261,50
1754,2023-02,1,2,10.68287553,<=$15 (Low),POINT (-3455.755866902949 6846.648090702398),261,50
1754,2023-03,1,2,10.68287553,<=$15 (Low),POINT (-3455.755866902949 6846.648090702398),261,50
1754,2023-04,1,2,10.68287553,<=$15 (Low),POINT (-3455.755866902949 6846.648090702398),261,50
1754,2023-05,1,2,10.68287553,<=$15 (Low),POINT (-3455.755866902949 6846.648090702398),261,50
1755,2022-03,3,3,14.164780500000001,<=$15 (Low),POINT (-3433.3865437851464 7828.19605341454),183,100
1755,2022-04,3,3,14.164780500000001,<=$15 (Low),POINT (-3433.3865437851464 7828.19605341454),183,100
1755,2022-05,3,3,14.164780500000001,<=$15 (Low),POINT (-3433.3865437851464 7828.19605341454),183,100
1755,2022-06,3,3,14.164780500000001,<=$15 (Low),POINT (-3433.3865437851464 7828.19605341454),183,100
1755,2022-07,3,3,14.164780500000001,<=$15 (Low),POINT (-3433.3865437851464 7828.19605341454),183,100
1755,2022-08,3,3,14.164780500000001,<=$15 (Low),POINT (-3433.3865437851464 7828.19605341454),183,100
1755,2022-09,3,3,14.164780500000001,<=$15 (Low),POINT (-3433.3865437851464 7828.19605341454),183,100
1755,2022-10,3,3,14.164780500000001,<=$15 (Low),POINT (-3433.3865437851464 7828.19605341454),183,100
1755,2022-11,3,3,14.164780500000001,<=$15 (Low),POINT (-3433.3865437851464 7828.19605341454),183,100
1755,2022-12,3,3,14.164780500000001,<=$15 (Low),POINT (-3433.3865437851464 7828.19605341454),183,100
1755,2023-01,3,3,14.164780500000001,<=$15 (Low),POINT (-3433.3865437851464 7828.19605341454),183,100
1755,2023-02,3,3,14.164780500000001,<=$15 (Low),POINT (-3433.3865437851464 7828.19605341454),183,100
1755,2023-03,3,3,14.164780500000001,<=$15 (Low),POINT (-3433.3865437851464 7828.19605341454),183,100
1755,2023-04,3,3,14.164780500000001,<=$15 (Low),POINT (-3433.3865437851464 7828.19605341454),183,100
1755,2023-05,3,3,14.164780500000001,<=$15 (Low),POINT (-3433.3865437851464 7828.19605341454),183,100
1756,2022-03,4,3,13.60085095,<=$15 (Low),POINT (-3556.8182888817087 6641.646724169853),277,133
1756,2022-04,2,3,13.60085095,<=$15 (Low),POINT (-3556.8182888817087 6641.646724169853),277,67
1756,2022-05,2,3,13.60085095,<=$15 (Low),POINT (-3556.8182888817087 6641.646724169853),277,67
1756,2022-06,2,3,13.60085095,<=$15 (Low),POINT (-3556.8182888817087 6641.646724169853),277,67
1756,2022-07,2,3,13.60085095,<=$15 (Low),POINT (-3556.8182888817087 6641.646724169853),277,67
1756,2022-08,2,3,13.60085095,<=$15 (Low),POINT (-3556.8182888817087 6641.646724169853),277,67
1756,2022-09,2,3,13.60085095,<=$15 (Low),POINT (-3556.8182888817087 6641.646724169853),277,67
1756,2022-10,2,3,13.60085095,<=$15 (Low),POINT (-3556.8182888817087 6641.646724169853),277,67
1756,2022-11,2,3,13.60085095,<=$15 (Low),POINT (-3556.8182888817087 6641.646724169853),277,67
1756,2022-12,2,3,13.60085095,<=$15 (Low),POINT (-3556.8182888817087 6641.646724169853),277,67
1756,2023-01,2,3,13.60085095,<=$15 (Low),POINT (-3556.8182888817087 6641.646724169853),277,67
1756,2023-02,2,3,13.60085095,<=$15 (Low),POINT (-3556.8182888817087 6641.646724169853),277,67
1756,2023-03,2,3,13.60085095,<=$15 (Low),POINT (-3556.8182888817087 6641.646724169853),277,67
1756,2023-04,2,3,13.60085095,<=$15 (Low),POINT (-3556.8182888817087 6641.646724169853),277,67
1756,2023-05,2,3,13.60085095,<=$15 (Low),POINT (-3556.8182888817087 6641.646724169853),277,67
1757,2022-03,9,9,10,<=$15 (Low),POINT (-3741.432303349839 5162.439641767197),949,100
1757,2022-04,4,9,10,<=$15 (Low),POINT (-3741.432303349839 5162.439641767197),949,44
1757,2022-05,4,9,10,<=$15 (Low),POINT (-3741.432303349839 5162.439641767197),949,44
1757,2022-06,4,9,10,<=$15 (Low),POINT (-3741.432303349839 5162.439641767197),949,44
1757,2022-07,4,9,10,<=$15 (Low),POINT (-3741.432303349839 5162.439641767197),949,44
1757,2022-08,4,9,10,<=$15 (Low),POINT (-3741.432303349839 5162.439641767197),949,44
1757,2022-09,4,9,10,<=$15 (Low),POINT (-3741.432303349839 5162.439641767197),949,44
1757,2022-10,4,9,10,<=$15 (Low),POINT (-3741.432303349839 5162.439641767197),949,44
1757,2022-11,4,9,10,<=$15 (Low),POINT (-3741.432303349839 5162.439641767197),949,44
1757,2022-12,4,9,10,<=$15 (Low),POINT (-3741.432303349839 5162.439641767197),949,44
1757,2023-01,4,9,10,<=$15 (Low),POINT (-3741.432303349839 5162.439641767197),949,44
1757,2023-02,4,9,10,<=$15 (Low),POINT (-3741.432303349839 5162.439641767197),949,44
1757,2023-03,4,9,10,<=$15 (Low),POINT (-3741.432303349839 5162.439641767197),949,44
1757,2023-04,4,9,10,<=$15 (Low),POINT (-3741.432303349839 5162.439641767197),949,44
1757,2023-05,4,9,10,<=$15 (Low),POINT (-3741.432303349839 5162.439641767197),949,44
1758,2022-03,5,3,12.41569916,<=$15 (Low),POINT (-3742.540064583217 5916.875246852485),267,167
1758,2022-04,1,3,12.41569916,<=$15 (Low),POINT (-3742.540064583217 5916.875246852485),267,33
1758,2022-05,1,3,12.41569916,<=$15 (Low),POINT (-3742.540064583217 5916.875246852485),267,33
1758,2022-06,1,3,12.41569916,<=$15 (Low),POINT (-3742.540064583217 5916.875246852485),267,33
1758,2022-07,1,3,12.41569916,<=$15 (Low),POINT (-3742.540064583217 5916.875246852485),267,33
1758,2022-08,1,3,12.41569916,<=$15 (Low),POINT (-3742.540064583217 5916.875246852485),267,33
1758,2022-09,1,3,12.41569916,<=$15 (Low),POINT (-3742.540064583217 5916.875246852485),267,33
1758,2022-10,1,3,12.41569916,<=$15 (Low),POINT (-3742.540064583217 5916.875246852485),267,33
1758,2022-11,1,3,12.41569916,<=$15 (Low),POINT (-3742.540064583217 5916.875246852485),267,33
1758,2022-12,1,3,12.41569916,<=$15 (Low),POINT (-3742.540064583217 5916.875246852485),267,33
1758,2023-01,1,3,12.41569916,<=$15 (Low),POINT (-3742.540064583217 5916.875246852485),267,33
1758,2023-02,1,3,12.41569916,<=$15 (Low),POINT (-3742.540064583217 5916.875246852485),267,33
1758,2023-03,1,3,12.41569916,<=$15 (Low),POINT (-3742.540064583217 5916.875246852485),267,33
1758,2023-04,1,3,12.41569916,<=$15 (Low),POINT (-3742.540064583217 5916.875246852485),267,33
1758,2023-05,1,3,12.41569916,<=$15 (Low),POINT (-3742.540064583217 5916.875246852485),267,33
1759,2022-03,8,9,19.98240758,$16-35(Mid),POINT (-3699.8519673978653 6540.218682083818),305,89
1759,2022-04,7,9,19.98240758,$16-35(Mid),POINT (-3699.8519673978653 6540.218682083818),305,78
1759,2022-05,7,9,19.98240758,$16-35(Mid),POINT (-3699.8519673978653 6540.218682083818),305,78
1759,2022-06,7,9,19.98240758,$16-35(Mid),POINT (-3699.8519673978653 6540.218682083818),305,78
1759,2022-07,7,9,19.98240758,$16-35(Mid),POINT (-3699.8519673978653 6540.218682083818),305,78
1759,2022-08,7,9,19.98240758,$16-35(Mid),POINT (-3699.8519673978653 6540.218682083818),305,78
1759,2022-09,7,9,19.98240758,$16-35(Mid),POINT (-3699.8519673978653 6540.218682083818),305,78
1759,2022-10,7,9,19.98240758,$16-35(Mid),POINT (-3699.8519673978653 6540.218682083818),305,78
1759,2022-11,7,9,19.98240758,$16-35(Mid),POINT (-3699.8519673978653 6540.218682083818),305,78
1759,2022-12,7,9,19.98240758,$16-35(Mid),POINT (-3699.8519673978653 6540.218682083818),305,78
1759,2023-01,7,9,19.98240758,$16-35(Mid),POINT (-3699.8519673978653 6540.218682083818),305,78
1759,2023-02,7,9,19.98240758,$16-35(Mid),POINT (-3699.8519673978653 6540.218682083818),305,78
1759,2023-03,7,9,19.98240758,$16-35(Mid),POINT (-3699.8519673978653 6540.218682083818),305,78
1759,2023-04,7,9,19.98240758,$16-35(Mid),POINT (-3699.8519673978653 6540.218682083818),305,78
1759,2023-05,7,9,19.98240758,$16-35(Mid),POINT (-3699.8519673978653 6540.218682083818),305,78
1760,2022-03,8,7,11.09948395,<=$15 (Low),POINT (-3210.355459657344 6648.152454626876),543,114
1760,2022-04,3,7,11.09948395,<=$15 (Low),POINT (-3210.355459657344 6648.152454626876),543,43
1760,2022-05,3,7,11.09948395,<=$15 (Low),POINT (-3210.355459657344 6648.152454626876),543,43
1760,2022-06,3,7,11.09948395,<=$15 (Low),POINT (-3210.355459657344 6648.152454626876),543,43
1760,2022-07,3,7,11.09948395,<=$15 (Low),POINT (-3210.355459657344 6648.152454626876),543,43
1760,2022-08,3,7,11.09948395,<=$15 (Low),POINT (-3210.355459657344 6648.152454626876),543,43
1760,2022-09,3,7,11.09948395,<=$15 (Low),POINT (-3210.355459657344 6648.152454626876),543,43
1760,2022-10,3,7,11.09948395,<=$15 (Low),POINT (-3210.355459657344 6648.152454626876),543,43
1760,2022-11,3,7,11.09948395,<=$15 (Low),POINT (-3210.355459657344 6648.152454626876),543,43
1760,2022-12,3,7,11.09948395,<=$15 (Low),POINT (-3210.355459657344 6648.152454626876),543,43
1760,2023-01,3,7,11.09948395,<=$15 (Low),POINT (-3210.355459657344 6648.152454626876),543,43
1760,2023-02,3,7,11.09948395,<=$15 (Low),POINT (-3210.355459657344 6648.152454626876),543,43
1760,2023-03,3,7,11.09948395,<=$15 (Low),POINT (-3210.355459657344 6648.152454626876),543,43
1760,2023-04,3,7,11.09948395,<=$15 (Low),POINT (-3210.355459657344 6648.152454626876),543,43
1760,2023-05,3,7,11.09948395,<=$15 (Low),POINT (-3210.355459657344 6648.152454626876),543,43
1761,2022-03,3,4,16.47870809,$16-35(Mid),POINT (-3804.319468397756 5928.891714229324),26,75
1761,2022-04,3,4,16.47870809,$16-35(Mid),POINT (-3804.319468397756 5928.891714229324),26,75
1761,2022-05,3,4,16.47870809,$16-35(Mid),POINT (-3804.319468397756 5928.891714229324),26,75
1761,2022-06,3,4,16.47870809,$16-35(Mid),POINT (-3804.319468397756 5928.891714229324),26,75
1761,2022-07,3,4,16.47870809,$16-35(Mid),POINT (-3804.319468397756 5928.891714229324),26,75
1761,2022-08,3,4,16.47870809,$16-35(Mid),POINT (-3804.319468397756 5928.891714229324),26,75
1761,2022-09,3,4,16.47870809,$16-35(Mid),POINT (-3804.319468397756 5928.891714229324),26,75
1761,2022-10,3,4,16.47870809,$16-35(Mid),POINT (-3804.319468397756 5928.891714229324),26,75
1761,2022-11,3,4,16.47870809,$16-35(Mid),POINT (-3804.319468397756 5928.891714229324),26,75
1761,2022-12,3,4,16.47870809,$16-35(Mid),POINT (-3804.319468397756 5928.891714229324),26,75
1761,2023-01,3,4,16.47870809,$16-35(Mid),POINT (-3804.319468397756 5928.891714229324),26,75
1761,2023-02,3,4,16.47870809,$16-35(Mid),POINT (-3804.319468397756 5928.891714229324),26,75
1761,2023-03,3,4,16.47870809,$16-35(Mid),POINT (-3804.319468397756 5928.891714229324),26,75
1761,2023-04,3,4,16.47870809,$16-35(Mid),POINT (-3804.319468397756 5928.891714229324),26,75
1761,2023-05,3,4,16.47870809,$16-35(Mid),POINT (-3804.319468397756 5928.891714229324),26,75
1762,2022-03,1,2,12.442268235,<=$15 (Low),POINT (-3195.7106978818483 6669.514454239059),543,50
1762,2022-04,1,2,12.442268235,<=$15 (Low),POINT (-3195.7106978818483 6669.514454239059),543,50
1762,2022-05,1,2,12.442268235,<=$15 (Low),POINT (-3195.7106978818483 6669.514454239059),543,50
1762,2022-06,1,2,12.442268235,<=$15 (Low),POINT (-3195.7106978818483 6669.514454239059),543,50
1762,2022-07,1,2,12.442268235,<=$15 (Low),POINT (-3195.7106978818483 6669.514454239059),543,50
1762,2022-08,1,2,12.442268235,<=$15 (Low),POINT (-3195.7106978818483 6669.514454239059),543,50
1762,2022-09,1,2,12.442268235,<=$15 (Low),POINT (-3195.7106978818483 6669.514454239059),543,50
1762,2022-10,1,2,12.442268235,<=$15 (Low),POINT (-3195.7106978818483 6669.514454239059),543,50
1762,2022-11,1,2,12.442268235,<=$15 (Low),POINT (-3195.7106978818483 6669.514454239059),543,50
1762,2022-12,1,2,12.442268235,<=$15 (Low),POINT (-3195.7106978818483 6669.514454239059),543,50
1762,2023-01,1,2,12.442268235,<=$15 (Low),POINT (-3195.7106978818483 6669.514454239059),543,50
1762,2023-02,1,2,12.442268235,<=$15 (Low),POINT (-3195.7106978818483 6669.514454239059),543,50
1762,2023-03,1,2,12.442268235,<=$15 (Low),POINT (-3195.7106978818483 6669.514454239059),543,50
1762,2023-04,1,2,12.442268235,<=$15 (Low),POINT (-3195.7106978818483 6669.514454239059),543,50
1762,2023-05,1,2,12.442268235,<=$15 (Low),POINT (-3195.7106978818483 6669.514454239059),543,50
1763,2022-03,14,9,15.76977866,$16-35(Mid),POINT (-3136.1278958093117 6628.6729119697975),160,156
1763,2022-04,6,9,15.76977866,$16-35(Mid),POINT (-3136.1278958093117 6628.6729119697975),160,67
1763,2022-05,6,9,15.76977866,$16-35(Mid),POINT (-3136.1278958093117 6628.6729119697975),160,67
1763,2022-06,6,9,15.76977866,$16-35(Mid),POINT (-3136.1278958093117 6628.6729119697975),160,67
1763,2022-07,6,9,15.76977866,$16-35(Mid),POINT (-3136.1278958093117 6628.6729119697975),160,67
1763,2022-08,6,9,15.76977866,$16-35(Mid),POINT (-3136.1278958093117 6628.6729119697975),160,67
1763,2022-09,6,9,15.76977866,$16-35(Mid),POINT (-3136.1278958093117 6628.6729119697975),160,67
1763,2022-10,6,9,15.76977866,$16-35(Mid),POINT (-3136.1278958093117 6628.6729119697975),160,67
1763,2022-11,6,9,15.76977866,$16-35(Mid),POINT (-3136.1278958093117 6628.6729119697975),160,67
1763,2022-12,6,9,15.76977866,$16-35(Mid),POINT (-3136.1278958093117 6628.6729119697975),160,67
1763,2023-01,6,9,15.76977866,$16-35(Mid),POINT (-3136.1278958093117 6628.6729119697975),160,67
1763,2023-02,6,9,15.76977866,$16-35(Mid),POINT (-3136.1278958093117 6628.6729119697975),160,67
1763,2023-03,6,9,15.76977866,$16-35(Mid),POINT (-3136.1278958093117 6628.6729119697975),160,67
1763,2023-04,6,9,15.76977866,$16-35(Mid),POINT (-3136.1278958093117 6628.6729119697975),160,67
1763,2023-05,6,9,15.76977866,$16-35(Mid),POINT (-3136.1278958093117 6628.6729119697975),160,67
1764,2022-03,8,8,10.65720356,<=$15 (Low),POINT (-3233.0731689874065 6116.185085735686),932,100
1764,2022-04,3,8,10.65720356,<=$15 (Low),POINT (-3233.0731689874065 6116.185085735686),932,38
1764,2022-05,3,8,10.65720356,<=$15 (Low),POINT (-3233.0731689874065 6116.185085735686),932,38
1764,2022-06,3,8,10.65720356,<=$15 (Low),POINT (-3233.0731689874065 6116.185085735686),932,38
1764,2022-07,3,8,10.65720356,<=$15 (Low),POINT (-3233.0731689874065 6116.185085735686),932,38
1764,2022-08,3,8,10.65720356,<=$15 (Low),POINT (-3233.0731689874065 6116.185085735686),932,38
1764,2022-09,3,8,10.65720356,<=$15 (Low),POINT (-3233.0731689874065 6116.185085735686),932,38
1764,2022-10,3,8,10.65720356,<=$15 (Low),POINT (-3233.0731689874065 6116.185085735686),932,38
1764,2022-11,3,8,10.65720356,<=$15 (Low),POINT (-3233.0731689874065 6116.185085735686),932,38
1764,2022-12,3,8,10.65720356,<=$15 (Low),POINT (-3233.0731689874065 6116.185085735686),932,38
